class,aa_000,ac_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000,ad_000,cf_000,cg_000,ch_000,co_000,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000
neg,39466,236.0,0.0,0.0,0.0,0.0,0.0,0.0,96372.0,1012790.0,1502422.0,196902.0,7538.0,0.0,1210642.0,0.0,0.0,0.0,0.0,0.0,2453176.0,2057274.0,573278.0,331960.0,0.0,0.0,0.0,0.0,396.0,58.0,0.0,0.0,0.0,0.0,0.0,134010.0,1656548.0,442828.0,582638.0,0.0,2898.0,1024.0,2708.0,33140.0,1527804.0,1229110.0,19340.0,0.0,0.0,0.0,1102836.0,638912.0,289306.0,212998.0,180620.0,175842.0,174170.0,41340.0,0.0,0.0,3027112.0,298.0,68.0,420.0,10.0,1210642.0,40686.0,331122.0,241472.0,235080.0,227020.0,,105840.0,39465.06,3027112.0,3027112.0,3021862.0,15762.0,1606.0,56420.0,601560.0,2816024.0,1209600.0,90618.0,2430836.16,0.0,382039.68,0.0,0.0,0.0,0.0,2114.0,319384.0,1431810.0,943756.0,108580.0,8646.0,1688.0,46.0,30.0,3027112.0,5072.0,498.0,51398.0,239742.0,106668.0,1662796.0,724598.0,25098.0,154.0,0.0,2006.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21854.0,43470.0,7994.0,0.0,0.0,92948.0,18572.0,82100.0,13472.0,0.0,0.0,0.0,0.0,38465060.0,1044.94,1200.0,418434.0,555554.0,400816.0,239476.0,502962.0,342990.0,213810.0,95374.0,46560.0,48.0,0.0,0.0,178.0,0.0,196.0,0.0,20.0,366.0,188.0,2405262.0,33894.0,38.0,6188.0,0.0,0.0,2467306.0
pos,954604,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,954603.39,,,218.0,0.0,,,,0.0,,,49444089.6,0.0,8561554.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neg,42604,2130706442.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,214602.0,1920672.0,331284.0,6154.0,0.0,1169822.0,0.0,0.0,0.0,0.0,0.0,2199848.0,1900124.0,363884.0,257956.0,0.0,0.0,0.0,0.0,206.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,44258.0,1290912.0,1137956.0,0.0,1060.0,198.0,346.0,614.0,496542.0,1974348.0,18.0,0.0,0.0,0.0,411014.0,757738.0,346198.0,357828.0,276942.0,154198.0,90602.0,78606.0,0.0,0.0,2563974.0,62.0,276.0,164.0,22.0,1169822.0,30238.0,162162.0,199712.0,159520.0,182200.0,,18340.0,42604.38,2563974.0,2563974.0,2556352.0,16742.0,214.0,11438.0,141000.0,2473126.0,1209600.0,52218.0,2184043.2,0.0,287586.24,0.0,416.0,0.0,0.0,0.0,39068.0,1222568.0,1065582.0,135536.0,8508.0,1810.0,54.0,78.0,2563974.0,2406.0,282.0,3458.0,162960.0,91582.0,1852714.0,352130.0,7528.0,66.0,0.0,1584.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18836.0,32832.0,14456.0,0.0,0.0,33162.0,5148.0,9671080.0,974312.0,0.0,0.0,0.0,0.0,4459870.0,716.18,772.0,300590.0,180246.0,257074.0,178786.0,439874.0,557124.0,439490.0,98536.0,21406.0,0.0,0.0,0.0,58.0,2.0,90.0,0.0,74.0,82.0,260.0,2177192.0,236388.0,0.0,32764.0,0.0,8.0,2202076.0
neg,330,2130706454.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15758.0,4198.0,0.0,0.0,0.0,12438.0,0.0,0.0,0.0,0.0,0.0,36696.0,30948.0,17222.0,2292.0,0.0,0.0,0.0,0.0,88.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15584.0,4378.0,0.0,332.0,52.0,68.0,690.0,532.0,5656.0,12632.0,0.0,0.0,0.0,12848.0,4308.0,1156.0,516.0,274.0,114.0,412.0,96.0,136.0,102.0,53960.0,4.0,12.0,54.0,0.0,12438.0,426.0,11954.0,5002.0,,,,16800.0,330.43,53960.0,53960.0,28446.0,79.0,0.0,4970.0,53540.0,20056.0,1209600.0,900.0,18696.0,0.0,8616.96,0.0,38.0,0.0,0.0,0.0,5770.0,10986.0,2158.0,934.0,114.0,0.0,0.0,20.0,53960.0,1078.0,30.0,538.0,258.0,344.0,8638.0,7310.0,1758.0,8.0,0.0,104.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,12.0,6.0,0.0,0.0,710.0,134.0,83480.0,8328.0,0.0,12.0,0.0,0.0,0.0,3.1,76.0,6494.0,2060.0,826.0,396.0,914.0,1936.0,3748.0,3588.0,0.0,0.0,0.0,0.0,92.0,2.0,4.0,0.0,10.0,118.0,260.0,19526.0,112.0,0.0,0.0,0.0,0.0,19532.0
neg,324720,,,,0.0,0.0,6626.0,467652.0,7767670.0,9811612.0,4074512.0,267834.0,2976.0,0.0,9432692.0,0.0,6116.0,,418666.0,802412.0,16833010.0,14914488.0,6463528.0,2138180.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43114.0,3302718.0,19053050.0,0.0,147248.0,106354.0,221062.0,357032.0,11294090.0,10272698.0,398.0,0.0,0.0,0.0,5665774.0,6586374.0,6193664.0,1921680.0,710654.0,412778.0,292572.0,274368.0,185740.0,155278.0,23720432.0,,,,,9432692.0,332288.0,1786880.0,4668680.0,323720.0,333260.0,318380.0,188980.0,324719.63,23720432.0,23720432.0,,90749.0,,,685940.0,,1209600.0,,18021000.96,0.0,4370459.52,,,0.0,149162.0,3628598.0,9733270.0,6905340.0,1717344.0,224158.0,38986.0,2024.0,0.0,,23720432.0,23048.0,4248.0,344446.0,3554680.0,1126776.0,7121362.0,10012566.0,211722.0,34.0,0.0,,,,,,,,,,,158574.0,,,,,,,,,,,,,,,,4582190.0,3814078.0,1752310.0,602798.0,1157574.0,2915988.0,5975322.0,1590774.0,7848.0,0.0,,,,,,,,,,,,,,,,
neg,46828,252.0,0.0,0.0,0.0,0.0,0.0,0.0,43750.0,871774.0,1396068.0,595834.0,28510.0,1184.0,1374304.0,0.0,0.0,0.0,0.0,0.0,2669808.0,2372360.0,416812.0,251232.0,0.0,0.0,0.0,0.0,272.0,108.0,0.0,0.0,0.0,0.0,0.0,69462.0,1336908.0,1254552.0,276198.0,0.0,1734.0,744.0,1830.0,127470.0,1914226.0,890504.0,612.0,0.0,0.0,0.0,874260.0,810966.0,259472.0,184092.0,160018.0,254624.0,393636.0,52.0,0.0,0.0,3087108.0,954.0,1252.0,6440.0,6.0,1374304.0,32432.0,221212.0,190252.0,186300.0,159800.0,,65140.0,46827.48,3087108.0,3087108.0,3090498.0,18827.0,25032.0,62498.0,662520.0,2937120.0,1209600.0,88584.0,2558617.92,0.0,364449.6,0.0,0.0,0.0,0.0,1328.0,268730.0,1153008.0,1142902.0,353684.0,15042.0,2342.0,84.0,16.0,3087108.0,3672.0,522.0,92326.0,153950.0,142038.0,1976430.0,554836.0,13288.0,58.0,0.0,1816.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16592.0,29598.0,6096.0,0.0,0.0,58618.0,11758.0,152220.0,131432.0,0.0,0.0,0.0,0.0,7035630.0,1095.8,1094.0,384466.0,476944.0,361058.0,170748.0,345686.0,484124.0,258336.0,226464.0,216748.0,12546.0,0.0,0.0,232.0,0.0,110.0,0.0,10.0,354.0,240.0,2460002.0,990396.0,0.0,38508.0,0.0,120.0,2585002.0
neg,40344,752.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.0,157320.0,1481996.0,650342.0,26548.0,0.0,1228368.0,0.0,0.0,0.0,0.0,0.0,2041864.0,1759560.0,390176.0,202290.0,0.0,0.0,0.0,0.0,2462.0,566.0,0.0,0.0,0.0,0.0,0.0,112.0,371548.0,1945932.0,0.0,0.0,5050.0,2468.0,2116.0,28766.0,1654252.0,624934.0,6.0,0.0,0.0,0.0,706842.0,651256.0,192630.0,153010.0,128694.0,108622.0,109902.0,266550.0,86.0,0.0,2432878.0,34.0,360.0,574.0,2.0,1228368.0,35790.0,151608.0,236508.0,203840.0,177300.0,,880.0,40344.02,2432878.0,2432878.0,2407124.0,15568.0,17112.0,115778.0,5080.0,2317592.0,1209600.0,59492.0,2017728.0,0.0,297338.88,0.0,0.0,0.0,0.0,0.0,32210.0,706186.0,1177480.0,363482.0,31596.0,6556.0,82.0,4.0,2432878.0,5808.0,788.0,8740.0,170846.0,98232.0,981144.0,1028730.0,23018.0,286.0,0.0,2410.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20878.0,40586.0,9468.0,0.0,0.0,96710.0,15840.0,688940.0,142252.0,8258.0,1364.0,0.0,0.0,513050.0,1341.48,1790.0,318502.0,329812.0,184114.0,89686.0,190032.0,218640.0,219818.0,225578.0,530618.0,10792.0,0.0,0.0,578.0,0.0,132.0,0.0,0.0,942.0,1628.0,1642318.0,84574.0,96.0,358.0,0.0,0.0,2034696.0
neg,1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,22954.0,53618.0,0.0,0.0,0.0,36304.0,0.0,0.0,0.0,0.0,0.0,73232.0,68166.0,9602.0,2472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30250.0,5440.0,41026.0,0.0,2148.0,24.0,44.0,34.0,378.0,72816.0,1272.0,0.0,0.0,0.0,23982.0,27674.0,14834.0,5488.0,2548.0,1224.0,436.0,498.0,32.0,0.0,82874.0,0.0,16.0,18.0,14.0,36304.0,546.0,4550.0,5012.0,1310700.0,1310700.0,1310700.0,9280.0,1302.6,82874.0,82874.0,87782.0,267.0,1364.0,8086.0,82560.0,76716.0,1209600.0,0.0,67290.24,0.0,7297.92,,,0.0,0.0,0.0,3782.0,67232.0,4260.0,1132.0,238.0,72.0,0.0,0.0,82874.0,2096.0,22.0,54.0,366.0,3588.0,4640.0,63330.0,2552.0,68.0,0.0,100.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,796.0,132.0,0.0,0.0,2132.0,354.0,139720.0,14282.0,0.0,0.0,0.0,0.0,302610.0,,,10146.0,6454.0,3598.0,1652.0,17774.0,35562.0,1510.0,20.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
pos,639540,,0.0,0.0,0.0,0.0,0.0,64.0,205862.0,10638618.0,31527710.0,5967942.0,50736.0,0.0,16099434.0,186754.0,0.0,,2718.0,4640.0,37118436.0,31166058.0,12725456.0,5062030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219748.0,12198518.0,16710382.0,19262280.0,0.0,38448.0,21516.0,36684.0,174048.0,19925914.0,28136220.0,56192.0,1732.0,144.0,30.0,21408246.0,7898896.0,4138908.0,2907552.0,2339732.0,2887406.0,4365720.0,2272146.0,152816.0,19504.0,49852366.0,662.0,230.0,2678.0,1500.0,16099434.0,683910.0,4824494.0,7842788.0,303400.0,320840.0,340660.0,53620.0,639540.22,49852366.0,49852366.0,49139642.0,298077.0,1099132.0,,160100.0,48390946.0,1209600.0,0.0,41083786.56,0.0,7265260.8,0.0,0.0,0.0,0.0,29224.0,2829514.0,23614776.0,19401216.0,2272846.0,206722.0,36382.0,248.0,0.0,49852366.0,42374.0,7524.0,3925496.0,3061244.0,8722458.0,31056432.0,1563734.0,11664.0,0.0,0.0,13346.0,330.0,,,,,,,,,348552.0,222280.0,65832.0,0.0,0.0,655406.0,115860.0,22681000.0,7224918.0,0.0,0.0,0.0,0.0,,16986.0,20006.0,7618772.0,10655910.0,6771950.0,4093534.0,11173854.0,5957324.0,1508328.0,466780.0,144420.0,56.0,0.0,0.0,,,,,,,,,,,,,,
neg,1444,76.0,0.0,0.0,0.0,0.0,0.0,0.0,18722.0,141344.0,11450.0,0.0,0.0,0.0,73654.0,0.0,0.0,0.0,1000.0,2148.0,171458.0,156200.0,28332.0,5820.0,0.0,0.0,0.0,0.0,46.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12514.0,159002.0,0.0,2094.0,284.0,544.0,1122.0,2566.0,70660.0,94212.0,34.0,0.0,0.0,115140.0,13838.0,14866.0,11256.0,7086.0,3638.0,2460.0,2496.0,724.0,12.0,200918.0,26.0,40.0,10.0,0.0,73654.0,1558.0,12180.0,15770.0,,,,26920.0,1444.75,200918.0,200918.0,196680.0,602.0,0.0,19354.0,199540.0,171898.0,1209600.0,2160.0,73051.2,12778.56,84444.48,12.0,100.0,0.0,0.0,11330.0,56740.0,55246.0,37984.0,9940.0,210.0,52.0,14.0,220.0,200918.0,1898.0,116.0,4140.0,47706.0,17346.0,26938.0,70942.0,2390.0,34.0,6.0,324.0,154.0,690.0,13068.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,76.0,26.0,0.0,0.0,1624.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,444760.0,346.32,264.0,99786.0,11696.0,3982.0,2162.0,4390.0,3122.0,4364.0,41778.0,236.0,0.0,0.0,0.0,,,,,,,,,,,,,,
neg,81218,374.0,0.0,0.0,0.0,0.0,0.0,0.0,4568.0,1214364.0,2971506.0,717782.0,51276.0,1946.0,2129436.0,0.0,0.0,0.0,0.0,0.0,4421796.0,3756400.0,781506.0,568808.0,0.0,0.0,0.0,0.0,676.0,278.0,0.0,0.0,0.0,0.0,0.0,145176.0,2871740.0,1917056.0,27470.0,0.0,3342.0,1122.0,1640.0,14882.0,2636436.0,2294702.0,9318.0,0.0,0.0,0.0,1402074.0,1136858.0,418196.0,354138.0,324062.0,357004.0,919298.0,49812.0,0.0,0.0,5204158.0,186.0,2078.0,748.0,76.0,2129436.0,63472.0,500966.0,279352.0,226380.0,194840.0,144300.0,66660.0,81218.52,5204158.0,5204158.0,5205282.0,36246.0,4172.0,30056.0,355280.0,4961442.0,1209600.0,184174.0,4586054.4,0.0,371195.52,0.0,0.0,0.0,0.0,0.0,183412.0,1769370.0,2357760.0,601710.0,38792.0,9938.0,460.0,320.0,5204158.0,5848.0,822.0,32232.0,159454.0,311746.0,3879700.0,560300.0,11160.0,180.0,0.0,4268.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38624.0,89106.0,17848.0,0.0,0.0,209630.0,33216.0,918600.0,148260.0,0.0,0.0,0.0,0.0,35325260.0,1808.1,2038.0,403958.0,777854.0,794764.0,414742.0,831646.0,719668.0,702210.0,266180.0,50410.0,10.0,0.0,0.0,332.0,2.0,122.0,0.0,306.0,556.0,818.0,4050564.0,209352.0,0.0,34730.0,0.0,64.0,4626558.0
neg,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,3882.0,1544.0,0.0,0.0,0.0,1912.0,0.0,128.0,0.0,0.0,0.0,6906.0,5152.0,17108.0,548.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,5664.0,0.0,1206.0,8.0,6.0,14.0,10.0,516.0,4696.0,0.0,0.0,0.0,5014.0,368.0,198.0,210.0,554.0,104.0,8.0,0.0,0.0,0.0,24022.0,0.0,0.0,0.0,0.0,1912.0,114.0,15760.0,1336.0,,,,17040.0,7.46,24022.0,24022.0,26362.0,20.0,36.0,2324.0,23920.0,6494.0,1209600.0,158.0,1843.2,151.68,3346.56,0.0,10.0,0.0,0.0,844.0,3164.0,2242.0,196.0,10.0,0.0,0.0,0.0,4.0,24022.0,1214.0,12.0,8.0,4.0,2.0,1834.0,2794.0,588.0,0.0,0.0,30.0,94.0,0.0,0.0,40.0,726.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,6.0,4.0,2180.0,352.0,0.0,0.0,0.0,0.0,0.0,100.22,30.0,4826.0,1488.0,32.0,16.0,30.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,1330.0,46.0,0.0,0.0,0.0,0.0,2302.0
neg,202352,350.0,0.0,0.0,0.0,0.0,0.0,19414.0,1442840.0,7842048.0,2845806.0,96660.0,2414.0,0.0,5168248.0,0.0,0.0,0.0,16470.0,31442.0,10161160.0,8081130.0,2362576.0,1910468.0,0.0,0.0,0.0,0.0,758.0,194.0,0.0,0.0,0.0,0.0,0.0,2266074.0,9938114.0,30502.0,14492.0,0.0,5492.0,698.0,1194.0,47320.0,4736428.0,7366578.0,91470.0,2.0,0.0,0.0,3858326.0,3154240.0,1154800.0,838494.0,652678.0,563696.0,681548.0,1255584.0,89424.0,392.0,12542112.0,46.0,636.0,508.0,4.0,5168248.0,193402.0,1399396.0,956880.0,227700.0,226140.0,216460.0,92020.0,202352.97,12542112.0,12542112.0,12567924.0,79921.0,18900.0,28968.0,424340.0,12249182.0,1209600.0,313658.0,11714892.48,0.0,525383.04,0.0,0.0,0.0,0.0,247180.0,3795008.0,5753386.0,2237612.0,169162.0,36440.0,9984.0,410.0,4.0,12542112.0,15056.0,2398.0,83860.0,336958.0,347128.0,8326610.0,3075490.0,61360.0,322.0,0.0,5854.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114756.0,200386.0,38880.0,0.0,0.0,569102.0,74622.0,38234100.0,3989638.0,0.0,0.0,0.0,0.0,96678570.0,3315.36,4526.0,571130.0,1987786.0,2004948.0,1157626.0,3195696.0,2402618.0,759830.0,151016.0,18532.0,0.0,0.0,0.0,290.0,0.0,338.0,0.0,0.0,750.0,570.0,2525848.0,68988.0,48.0,38594.0,0.0,0.0,11757988.0
neg,38770,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,379262.0,1732038.0,666612.0,50770.0,6940.0,1445716.0,0.0,132.0,0.0,0.0,0.0,2380010.0,1958542.0,663574.0,379482.0,0.0,0.0,0.0,0.0,2058.0,644.0,0.0,0.0,0.0,0.0,0.0,59548.0,978212.0,681846.0,1118212.0,0.0,7322.0,4500.0,6518.0,37322.0,1924252.0,856032.0,1872.0,0.0,0.0,0.0,970520.0,665870.0,228438.0,176288.0,157570.0,149702.0,196668.0,292752.0,8.0,0.0,3043846.0,378.0,748.0,438.0,2.0,1445716.0,64372.0,310736.0,351812.0,258720.0,244800.0,,155780.0,38769.95,3043846.0,3043846.0,3049434.0,19863.0,1406.0,58954.0,620040.0,2837836.0,1209600.0,113038.0,2416551.36,0.0,414722.88,0.0,0.0,0.0,0.0,0.0,8466.0,676678.0,1693486.0,421220.0,30748.0,6804.0,414.0,136.0,3043846.0,8288.0,404.0,43574.0,275376.0,140302.0,1452734.0,902968.0,14054.0,116.0,0.0,1412.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32338.0,53280.0,8548.0,0.0,0.0,113558.0,25090.0,266680.0,41538.0,2587992.0,2684.0,0.0,0.0,1007580.0,764.76,942.0,436306.0,670412.0,449642.0,220342.0,365772.0,265062.0,146426.0,99500.0,179518.0,4838.0,0.0,0.0,1402.0,0.0,152.0,0.0,130.0,1954.0,3164.0,2291616.0,144870.0,0.0,70.0,0.0,0.0,2433204.0
neg,30284,2130706432.0,0.0,0.0,0.0,0.0,5150.0,188138.0,2024650.0,1074400.0,69226.0,0.0,0.0,0.0,258588.0,0.0,0.0,0.0,59942.0,91442.0,3040684.0,2792812.0,703614.0,263272.0,2.0,0.0,0.0,0.0,412.0,194.0,0.0,0.0,0.0,0.0,0.0,17932.0,1170156.0,2147270.0,26206.0,0.0,1604.0,276.0,1120.0,1000.0,1502.0,2781300.0,393688.0,180950.0,124.0,0.0,2164754.0,450448.0,202480.0,156142.0,114856.0,89394.0,72286.0,65222.0,41338.0,4644.0,3804660.0,408.0,358.0,4578.0,2.0,258588.0,31006.0,398622.0,303460.0,220080.0,200380.0,246120.0,32560.0,30283.62,3804660.0,3804660.0,3795580.0,10712.0,1690.0,15422.0,170600.0,3365816.0,1209600.0,134392.0,2207841.6,736143.36,418018.56,104.0,462.0,0.0,51876.0,1121434.0,1667876.0,474768.0,35844.0,6086.0,2692.0,938.0,50.0,136.0,3804660.0,5152.0,448.0,677286.0,414370.0,108030.0,1379278.0,747134.0,29692.0,172.0,2.0,5526.0,1716.0,0.0,0.0,4690.0,741348.0,0.0,0.0,0.0,0.0,33892.0,14646.0,4140.0,5611626.0,758356.0,132198.0,20840.0,8546060.0,862024.0,650308.0,54552.0,1212.0,2956.0,283620.0,13.64,1206.0,1183646.0,732062.0,699498.0,210306.0,233978.0,115754.0,92482.0,87550.0,6288.0,0.0,0.0,10.0,1634.0,2.0,156.0,0.0,0.0,2096.0,418.0,2205800.0,189396.0,0.0,23944.0,0.0,0.0,2237792.0
neg,1886,68.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,50296.0,63930.0,7654.0,196.0,0.0,52262.0,0.0,0.0,0.0,0.0,0.0,114502.0,102998.0,28952.0,7634.0,0.0,0.0,0.0,0.0,118.0,28.0,0.0,0.0,0.0,0.0,0.0,7508.0,82594.0,3024.0,29134.0,0.0,1758.0,92.0,92.0,64.0,15354.0,104900.0,0.0,0.0,0.0,0.0,51626.0,41502.0,15514.0,6598.0,4240.0,1550.0,1068.0,162.0,0.0,0.0,143498.0,0.0,2.0,14.0,6.0,52262.0,1606.0,19376.0,9508.0,,,,28480.0,1885.05,143498.0,143498.0,145170.0,364.0,3428.0,14054.0,143020.0,122260.0,1209600.0,0.0,103488.96,0.0,17005.44,0.0,20.0,0.0,0.0,0.0,3088.0,79244.0,32804.0,5862.0,1088.0,166.0,8.0,0.0,143498.0,1894.0,36.0,168.0,5642.0,6130.0,82456.0,24546.0,1386.0,2.0,0.0,152.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,492.0,164.0,0.0,0.0,4042.0,700.0,487920.0,50486.0,0.0,0.0,0.0,0.0,885060.0,107.96,106.0,19876.0,13146.0,10172.0,7340.0,21770.0,49880.0,76.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
neg,1440,478.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,44082.0,63944.0,432.0,0.0,0.0,45744.0,0.0,0.0,0.0,0.0,0.0,101754.0,85846.0,47610.0,9714.0,0.0,0.0,0.0,0.0,82.0,130.0,0.0,0.0,0.0,0.0,0.0,2626.0,106014.0,0.0,0.0,0.0,256.0,60.0,56.0,58.0,3844.0,103290.0,1076.0,0.0,0.0,0.0,60384.0,34158.0,9094.0,4228.0,436.0,216.0,100.0,24.0,0.0,0.0,149456.0,16.0,220.0,938.0,0.0,45744.0,1546.0,33134.0,14284.0,,,,46980.0,1439.81,149456.0,149456.0,150798.0,319.0,756.0,14498.0,148680.0,108640.0,1209600.0,3060.0,82911.36,0.0,25542.72,0.0,0.0,0.0,0.0,0.0,27220.0,72034.0,8610.0,636.0,128.0,12.0,0.0,16.0,149456.0,382.0,58.0,446.0,7338.0,2246.0,15726.0,78600.0,3800.0,44.0,0.0,176.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,198.0,94.0,0.0,0.0,1876.0,404.0,5060.0,1282.0,127012.0,32.0,0.0,0.0,294030.0,191.52,140.0,27296.0,16286.0,6114.0,2478.0,11078.0,44534.0,736.0,68.0,50.0,0.0,0.0,0.0,394.0,0.0,6.0,0.0,12.0,504.0,380.0,85574.0,52962.0,0.0,10.0,0.0,42.0,87060.0
neg,40664,144.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,66102.0,1647636.0,1110616.0,128148.0,4716.0,1351750.0,0.0,0.0,0.0,0.0,0.0,2652608.0,2383980.0,572522.0,211068.0,0.0,0.0,0.0,0.0,426.0,136.0,0.0,0.0,0.0,0.0,0.0,11284.0,378644.0,1446674.0,1120804.0,0.0,1964.0,2074.0,2872.0,40830.0,2419648.0,490002.0,16.0,0.0,0.0,0.0,1228794.0,638890.0,230518.0,196442.0,178638.0,160676.0,159556.0,163872.0,20.0,0.0,3225626.0,320.0,390.0,1958.0,2.0,1351750.0,38144.0,347650.0,224288.0,249800.0,214160.0,,103800.0,40664.76,3225626.0,3225626.0,3224256.0,16951.0,0.0,76876.0,800620.0,2957406.0,1209600.0,94406.0,2347952.64,0.0,607529.28,0.0,0.0,0.0,0.0,0.0,22794.0,614160.0,1746046.0,547126.0,24666.0,2614.0,0.0,54.0,3225626.0,4086.0,488.0,63174.0,254542.0,350820.0,1825078.0,449424.0,9698.0,96.0,0.0,2248.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17702.0,38832.0,7154.0,0.0,0.0,96394.0,15786.0,15360.0,1600.0,0.0,0.0,0.0,0.0,664780.0,1040.44,1090.0,636380.0,558116.0,309484.0,144892.0,294334.0,284908.0,260286.0,211906.0,252034.0,5066.0,0.0,0.0,106.0,0.0,318.0,0.0,0.0,236.0,312.0,2328542.0,99364.0,96.0,130.0,0.0,0.0,2388460.0
